,id,runday,country,date,new_deaths_smoothed_per_million,stringency_index,median_age,gdp_per_capita,tour_inc_gdp,civilliberties,trustp,icu_bed,lr,plurality,oppfrac,govfrac,checks
1783,14,77,Croatia,17-3-2020,0,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1784,14,442,Croatia,17-3-2021,2.923,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1785,14,108,Croatia,17-4-2020,0.522,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1786,14,473,Croatia,17-4-2021,8.839,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1787,14,138,Croatia,17-5-2020,0.174,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1788,14,503,Croatia,17-5-2021,8.178,49.07,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1789,14,169,Croatia,17-6-2020,0.035,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1790,14,534,Croatia,17-6-2021,1.914,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1791,14,199,Croatia,17-7-2020,0.104,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1792,14,230,Croatia,17-8-2020,0.278,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1793,14,261,Croatia,17-9-2020,1.044,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1794,14,291,Croatia,17-10-2020,1.322,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1795,14,322,Croatia,17-11-2020,8.63,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1796,14,352,Croatia,17-12-2020,18.617,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1797,14,384,Croatia,18-1-2021,8.769,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1798,14,415,Croatia,18-2-2021,4.733,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1799,14,78,Croatia,18-3-2020,0,44.44,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1800,14,443,Croatia,18-3-2021,3.167,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1801,14,109,Croatia,18-4-2020,0.626,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1802,14,474,Croatia,18-4-2021,8.839,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1803,14,139,Croatia,18-5-2020,0.139,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1804,14,504,Croatia,18-5-2021,7.516,49.07,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1805,14,170,Croatia,18-6-2020,0.035,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1806,14,535,Croatia,18-6-2021,1.566,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1807,14,200,Croatia,18-7-2020,0.07,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1808,14,231,Croatia,18-8-2020,0.209,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1809,14,262,Croatia,18-9-2020,1.148,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1810,14,292,Croatia,18-10-2020,1.357,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1811,14,323,Croatia,18-11-2020,8.978,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1812,14,353,Croatia,18-12-2020,18.756,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1813,14,385,Croatia,19-1-2021,8.282,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1814,14,416,Croatia,19-2-2021,4.35,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1815,14,79,Croatia,19-3-2020,0.035,50,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1816,14,444,Croatia,19-3-2021,3.341,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1817,14,110,Croatia,19-4-2020,0.835,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1818,14,475,Croatia,19-4-2021,9.326,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1819,14,140,Croatia,19-5-2020,0.174,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1820,14,505,Croatia,19-5-2021,7.064,49.07,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1821,14,171,Croatia,19-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1822,14,536,Croatia,19-6-2021,1.288,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1823,14,201,Croatia,19-7-2020,0.035,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1824,14,232,Croatia,19-8-2020,0.278,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1825,14,263,Croatia,19-9-2020,0.905,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1826,14,293,Croatia,19-10-2020,1.636,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1827,14,324,Croatia,19-11-2020,9.57,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1828,14,354,Croatia,19-12-2020,18.756,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1829,14,386,Croatia,20-1-2021,8.317,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1830,14,417,Croatia,20-2-2021,4.211,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1831,14,80,Croatia,20-3-2020,0.035,66.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1832,14,445,Croatia,20-3-2021,2.888,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1833,14,111,Croatia,20-4-2020,0.766,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1834,14,476,Croatia,20-4-2021,9.918,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1835,14,141,Croatia,20-5-2020,0.07,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1836,14,506,Croatia,20-5-2021,7.134,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1837,14,172,Croatia,20-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1838,14,537,Croatia,20-6-2021,1.462,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1839,14,202,Croatia,20-7-2020,0.104,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1840,14,233,Croatia,20-8-2020,0.244,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1841,14,264,Croatia,20-9-2020,0.835,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1842,14,294,Croatia,20-10-2020,1.81,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1843,14,325,Croatia,20-11-2020,10.057,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1844,14,355,Croatia,20-12-2020,18.687,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1845,14,387,Croatia,21-1-2021,7.69,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1846,14,418,Croatia,21-2-2021,3.863,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1847,14,81,Croatia,21-3-2020,0.035,77.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1848,14,446,Croatia,21-3-2021,3.341,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1849,14,112,Croatia,21-4-2020,0.592,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1850,14,477,Croatia,21-4-2021,10.196,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1851,14,142,Croatia,21-5-2020,0.104,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1852,14,507,Croatia,21-5-2021,6.681,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1853,14,173,Croatia,21-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1854,14,538,Croatia,21-6-2021,1.044,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1855,14,203,Croatia,21-7-2020,0.104,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1856,14,234,Croatia,21-8-2020,0.209,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1857,14,265,Croatia,21-9-2020,0.905,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1858,14,295,Croatia,21-10-2020,2.053,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1859,14,326,Croatia,21-11-2020,10.37,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1860,14,356,Croatia,21-12-2020,19.209,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1861,14,388,Croatia,22-1-2021,7.656,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1862,14,419,Croatia,22-2-2021,3.828,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1863,14,82,Croatia,22-3-2020,0.035,77.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1864,14,447,Croatia,22-3-2021,3.515,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1865,14,113,Croatia,22-4-2020,0.522,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1866,14,478,Croatia,22-4-2021,10.3,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1867,14,143,Croatia,22-5-2020,0.139,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1868,14,508,Croatia,22-5-2021,6.821,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1869,14,174,Croatia,22-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1870,14,539,Croatia,22-6-2021,0.974,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1871,14,204,Croatia,22-7-2020,0.174,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1872,14,235,Croatia,22-8-2020,0.174,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1873,14,266,Croatia,22-9-2020,0.87,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1874,14,296,Croatia,22-10-2020,2.158,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1875,14,327,Croatia,22-11-2020,10.579,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1876,14,357,Croatia,22-12-2020,19.139,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1877,14,389,Croatia,23-1-2021,7.342,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1878,14,420,Croatia,23-2-2021,3.654,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1879,14,83,Croatia,23-3-2020,0.035,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1880,14,448,Croatia,23-3-2021,3.863,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1881,14,114,Croatia,23-4-2020,0.522,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1882,14,479,Croatia,23-4-2021,10.37,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1883,14,144,Croatia,23-5-2020,0.139,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1884,14,509,Croatia,23-5-2021,6.786,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1885,14,175,Croatia,23-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1886,14,540,Croatia,23-6-2021,0.974,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1887,14,205,Croatia,23-7-2020,0.278,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1888,14,236,Croatia,23-8-2020,0.174,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1889,14,267,Croatia,23-9-2020,0.731,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1890,14,297,Croatia,23-10-2020,2.366,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1891,14,328,Croatia,23-11-2020,10.996,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1892,14,358,Croatia,23-12-2020,18.234,67.59,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1893,14,390,Croatia,24-1-2021,7.342,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1894,14,421,Croatia,24-2-2021,3.549,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1895,14,84,Croatia,24-3-2020,0.035,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1896,14,449,Croatia,24-3-2021,4.141,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1897,14,115,Croatia,24-4-2020,0.522,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1898,14,480,Croatia,24-4-2021,10.161,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1899,14,145,Croatia,24-5-2020,0.139,70.37,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1900,14,510,Croatia,24-5-2021,6.647,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1901,14,176,Croatia,24-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1902,14,541,Croatia,24-6-2021,0.94,41.67,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1903,14,206,Croatia,24-7-2020,0.278,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1904,14,237,Croatia,24-8-2020,0.244,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1905,14,268,Croatia,24-9-2020,0.8,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1906,14,298,Croatia,24-10-2020,2.575,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1907,14,329,Croatia,24-11-2020,11.553,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1908,14,359,Croatia,24-12-2020,17.712,67.59,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1909,14,391,Croatia,25-1-2021,7.099,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1910,14,56,Croatia,25-2-2020,,13.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1911,14,422,Croatia,25-2-2021,3.132,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1912,14,85,Croatia,25-3-2020,0.035,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1913,14,450,Croatia,25-3-2021,3.897,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1914,14,116,Croatia,25-4-2020,0.522,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1915,14,481,Croatia,25-4-2021,10.161,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1916,14,146,Croatia,25-5-2020,0.174,62.04,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1917,14,511,Croatia,25-5-2021,6.438,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1918,14,177,Croatia,25-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1919,14,542,Croatia,25-6-2021,0.974,36.11,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1920,14,207,Croatia,25-7-2020,0.452,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1921,14,238,Croatia,25-8-2020,0.313,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1922,14,269,Croatia,25-9-2020,0.766,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1923,14,299,Croatia,25-10-2020,2.575,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1924,14,330,Croatia,25-11-2020,12.179,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1925,14,360,Croatia,25-12-2020,18.269,67.59,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1926,14,392,Croatia,26-1-2021,6.89,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1927,14,57,Croatia,26-2-2020,,13.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1928,14,423,Croatia,26-2-2021,3.341,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1929,14,86,Croatia,26-3-2020,0.07,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1930,14,451,Croatia,26-3-2021,3.863,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1931,14,117,Croatia,26-4-2020,0.278,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1932,14,482,Croatia,26-4-2021,10.579,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1933,14,147,Croatia,26-5-2020,0.174,53.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1934,14,512,Croatia,26-5-2021,6.229,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1935,14,178,Croatia,26-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1936,14,543,Croatia,26-6-2021,0.974,36.11,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1937,14,208,Croatia,26-7-2020,0.557,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1938,14,239,Croatia,26-8-2020,0.244,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1939,14,270,Croatia,26-9-2020,0.87,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1940,14,300,Croatia,26-10-2020,2.714,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1941,14,331,Croatia,26-11-2020,12.249,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1942,14,361,Croatia,26-12-2020,17.817,67.59,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1943,14,393,Croatia,27-1-2021,7.029,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1944,14,58,Croatia,27-2-2020,,13.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1945,14,424,Croatia,27-2-2021,3.167,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1946,14,87,Croatia,27-3-2020,0.07,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1947,14,452,Croatia,27-3-2021,4.141,43.52,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1948,14,118,Croatia,27-4-2020,0.418,89.81,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1949,14,483,Croatia,27-4-2021,10.927,49.07,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1950,14,148,Croatia,27-5-2020,0.174,53.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1951,14,513,Croatia,27-5-2021,5.324,46.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1952,14,179,Croatia,27-6-2020,0,54.63,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1953,14,544,Croatia,27-6-2021,0.905,36.11,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1954,14,209,Croatia,27-7-2020,0.592,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1955,14,240,Croatia,27-8-2020,0.313,35.19,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1956,14,271,Croatia,27-9-2020,0.835,28.7,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1957,14,301,Croatia,27-10-2020,3.062,31.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1958,14,332,Croatia,27-11-2020,11.936,38.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1959,14,362,Croatia,27-12-2020,17.19,67.59,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1960,14,394,Croatia,28-1-2021,7.134,56.48,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1961,14,59,Croatia,28-2-2020,,13.89,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1962,14,425,Croatia,28-2-2021,3.375,52.78,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
1963,14,88,Croatia,28-3-2020,0.139,96.3,44.0,22669.797,9.099999,49,-0.7828707,0.44695854,0.5834822,1,0.3387607,0.062468,4
